name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
Mahindra,2019,14.077874822431765,40000,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,8.0
Hyundai,2013,13.180632285528304,92500,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.3,5.0
Maruti,2012,12.793859310432293,158000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0
Maruti,2012,12.644327576461329,120000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0
Honda,2015,13.493926933836812,50000,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5.0
Maruti,2012,12.736700896592344,110000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0
Hyundai,2017,13.217673557208654,2000,Diesel,Individual,Manual,Second Owner,25.4,1186.0,73.97,5.0
Toyota,2011,13.955272500339433,181000,Diesel,Individual,Manual,Second Owner,11.5,2982.0,171.0,7.0
Tata,2016,12.84792653170257,70000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0
Nissan,2013,12.765688433465597,90000,Petrol,Individual,Automatic,Second Owner,17.97,1498.0,99.6,5.0
Hyundai,2019,13.321214236149494,2000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0
Maruti,2015,13.17115354157376,20000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0
Toyota,2011,13.081541382884074,120000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,7.0
Mahindra,2017,13.567049198665774,35000,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,6.0
Maruti,2012,12.676076274775909,193000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0
Maruti,2014,12.834681304952548,80000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0
Datsun,2019,12.611537753638338,40000,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,5.0
Hyundai,2015,13.122363377404328,70000,Diesel,Individual,Manual,Fourth & Above Owner,22.54,1396.0,88.73,5.0
Mahindra,2011,12.909170156943286,122358,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,9.0
Tata,2015,13.122363377404328,75000,Diesel,Individual,Manual,First Owner,14.07,2956.0,69.01,7.0
Tata,2017,12.765688433465597,120000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0
Tata,2015,12.84792653170257,40000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0
Hyundai,2008,11.652678711655406,95200,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,5.0
Honda,2014,12.721885810807203,33033,Petrol,Dealer,Manual,First Owner,19.4,1198.0,86.8,5.0
Hyundai,2015,13.049792684569493,63063,Petrol,Dealer,Automatic,First Owner,18.9,1197.0,82.0,5.0
Tata,2012,12.577636201962656,60000,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.76,5.0
Maruti,2005,11.608235644774552,45000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0
Tata,2011,13.017002861746503,80000,Diesel,Individual,Manual,Third Owner,11.57,2179.0,138.1,7.0
Mahindra,2009,12.89921982609012,170000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0
Mahindra,2007,12.254862809699606,207890,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0
Mercedes-Benz,2018,15.341566861459324,7976,Diesel,Individual,Automatic,First Owner,17.9,2143.0,170.0,5.0
Maruti,2016,12.301382825334498,35000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,8.0
Hyundai,2017,13.017002861746503,35000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0
Hyundai,2017,13.017002861746503,35000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0
Hyundai,2013,12.577636201962656,50000,Petrol,Individual,Automatic,First Owner,16.95,1197.0,78.9,5.0
Maruti,2016,13.16158409055761,20000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0
Hyundai,2011,12.487485104968359,20000,Petrol,Individual,Automatic,First Owner,16.95,1197.0,78.9,5.0
Maruti,2012,12.706847933442663,50000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,5.0
Maruti,2012,12.706847933442663,50000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,5.0
Mahindra,2014,13.142164043914272,120000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
Hyundai,2014,13.122363377404328,70000,Petrol,Individual,Manual,First Owner,17.1,1591.0,121.3,5.0
Hyundai,2015,13.17115354157376,50000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0
Maruti,2019,13.422467969854667,16500,Petrol,Individual,Manual,First Owner,21.01,1197.0,81.8,5.0
Hyundai,2010,12.611537753638338,70000,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,5.0
Maruti,2005,11.407564949312402,99361,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0
Maruti,2017,13.38472764187182,25000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0
Maruti,2014,12.921470435024938,70000,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,5.0
Hyundai,2015,12.886641043883259,80000,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,5.0
Maruti,2010,12.2783933071098,70000,Petrol,Individual,Manual,Second Owner,19.3,1248.0,82.4,
Maruti,2014,12.89921982609012,70000,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,5.0
Chevrolet,2012,11.695247021764184,60000,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,5.0
Tata,2018,13.37700559577791,10000,Petrol,Individual,Automatic,First Owner,20.3,1199.0,84.0,5.0
Maruti,2006,11.302204433654575,80000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0
Honda,2017,14.077874822431765,30000,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,5.0
Honda,2017,14.038654109278484,33000,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,5.0
Maruti,2013,13.190022025878143,90000,Petrol,Individual,Manual,Third Owner,16.02,1373.0,93.7,7.0
Nissan,2014,13.226723392728571,80100,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.5,5.0
Honda,2014,13.493926933836812,120000,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5.0
Mahindra,1983,12.611537753638338,10000,Diesel,Individual,Manual,Third Owner,19.3,1248.0,82.4,
Renault,2016,12.345830240069793,40000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0
Toyota,2013,13.592367006650065,160000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,8.0
Maruti,2017,12.923909999653127,47000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0
Hyundai,2018,14.006130917572923,25000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0
Tata,2017,12.89921982609012,26000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0
Hyundai,2018,13.16158409055761,29000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0
Maruti,2016,13.38472764187182,50000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0
Maruti,2011,12.691580461311874,58000,Petrol,Individual,Manual,Third Owner,16.1,1298.0,88.2,5.0
Maruti,2012,12.948009990259552,120000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,85.8,5.0
Maruti,2014,12.89921982609012,50000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0
Hyundai,2010,12.449014902564246,80000,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1197.0,80.0,5.0
Maruti,2003,11.082142548877775,60000,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,5.0
Maruti,2017,12.768541502448002,36000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0
Toyota,2007,12.909170156943286,120000,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,8.0
Maruti,2011,12.128111104060462,185000,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,5.0
Nissan,2011,12.429216196844383,50000,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0
Maruti,2002,11.002099841204238,100000,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,5.0
Hyundai,2013,13.122363377404328,50000,Petrol,Individual,Manual,Second Owner,17.1,1591.0,121.3,5.0
Maruti,2007,11.350406535472453,80000,Petrol,Individual,Manual,Second Owner,18.2,998.0,67.1,5.0
Hyundai,2005,11.350406535472453,60000,Petrol,Individual,Manual,Second Owner,19.3,1248.0,82.4,
Maruti,2005,11.350406535472453,80000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0
Maruti,2011,12.487485104968359,90000,Diesel,Individual,Manual,Fourth & Above Owner,19.3,1248.0,73.9,5.0
Maruti,2010,11.77528972943772,162000,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.1,5.0
Maruti,2013,13.081541382884074,110000,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7.0
Maruti,2008,12.043553716032399,120000,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,5.0
Nissan,2011,12.524526376648708,45000,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0
Maruti,2005,11.396391648714276,90000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0
Ford,2010,12.043553716032399,90000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0
Mahindra,2019,13.901688254205327,16500,Petrol,Dealer,Manual,First Owner,17.0,1197.0,110.0,5.0
Hyundai,2017,13.9108207377686,67000,Diesel,Individual,Automatic,First Owner,17.01,1582.0,126.2,5.0
Maruti,2018,13.321214236149494,52000,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5.0
Datsun,2016,12.721885810807203,40000,Petrol,Dealer,Manual,First Owner,20.63,1198.0,67.0,5.0
Hyundai,2015,12.983099011217604,40000,Petrol,Dealer,Manual,First Owner,18.9,1197.0,82.0,5.0
Toyota,2018,14.914122846632385,35000,Diesel,Individual,Manual,First Owner,14.24,2755.0,174.5,7.0
Renault,2018,12.873902018105829,13000,Petrol,Dealer,Manual,First Owner,20.71,799.0,53.26,5.0
Honda,2012,12.691580461311874,40000,Petrol,Dealer,Manual,First Owner,18.5,1198.0,86.8,5.0
Volkswagen,2019,13.369223455335854,10000,Petrol,Dealer,Manual,First Owner,17.0,1198.0,73.75,5.0
Nissan,2012,13.017002861746503,9000,Petrol,Dealer,Manual,First Owner,16.95,1498.0,97.7,5.0
Toyota,2013,12.89921982609012,70000,Diesel,Dealer,Manual,Second Owner,23.59,1364.0,67.06,5.0
Hyundai,2009,12.2783933071098,60000,Petrol,Dealer,Manual,First Owner,20.36,1197.0,78.9,5.0
Renault,2014,13.253391639810733,40000,Diesel,Dealer,Manual,First Owner,20.45,1461.0,83.8,5.0
Mahindra,2012,13.42984807715229,93000,Diesel,Dealer,Manual,First Owner,15.1,2179.0,140.0,7.0
Toyota,2008,12.691580461311874,80000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,7.0
Tata,2011,11.918390573078392,50000,Petrol,Individual,Manual,Second Owner,15.64,1193.0,64.08,5.0
Hyundai,2013,13.444446876573442,68000,Petrol,Dealer,Automatic,First Owner,14.5,1797.0,147.5,5.0
Mercedes-Benz,2013,14.253765488895429,25000,Diesel,Individual,Automatic,First Owner,14.84,2143.0,170.0,5.0
Tata,2012,11.06663836234181,18000,Petrol,Dealer,Manual,First Owner,25.4,624.0,37.5,4.0
Nissan,2013,12.429216196844383,120000,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0
Maruti,2005,11.082142548877775,35000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0
Maruti,2016,13.217673557208654,60000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0
Hyundai,2010,11.84939770159144,70000,Petrol,Individual,Manual,Fourth & Above Owner,20.36,1197.0,78.9,5.0
Renault,2016,12.611537753638338,30000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0
Volkswagen,2016,13.592367006650065,70000,Petrol,Individual,Automatic,First Owner,16.34,1798.0,189.3,5.0
Jaguar,2017,14.780591454007862,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5.0
Lexus,2019,15.454507272639919,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0
Jaguar,2017,14.978661367769956,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0
Tata,2015,13.128345449081877,110000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0
Volvo,2019,15.150511624696614,20000,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0
Toyota,2016,14.508657738524219,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0
Maruti,2013,12.323855681186558,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0
Maruti,2018,13.514405465180353,38817,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0
Honda,2016,13.217673557208654,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0
Toyota,2013,13.527828485512494,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0
Maruti,2019,13.38472764187182,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
Toyota,2017,13.345506928718539,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0
Maruti,2018,13.304684934198283,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
Hyundai,2017,13.017002861746503,56290,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0
BMW,2019,15.501909511534503,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0
BMW,2019,15.520258650202699,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0
Honda,2019,13.565766324852886,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0
Skoda,2016,13.37700559577791,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0
Volvo,2018,14.721750953984929,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0
Hyundai,2010,11.918390573078392,106000,Petrol,Individual,Manual,Third Owner,20.36,1197.0,78.9,5.0
Toyota,2012,12.487485104968359,162000,Diesel,Individual,Manual,Third Owner,19.3,1248.0,82.4,
Honda,2009,13.122363377404328,120000,Petrol,Individual,Automatic,Second Owner,11.1,2354.0,158.8,5.0
Maruti,2015,13.081541382884074,90000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0
Hyundai,2014,13.190022025878143,70000,Diesel,Individual,Manual,Third Owner,22.32,1582.0,126.32,5.0
Toyota,2005,12.429216196844383,240000,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,8.0
Maruti,2012,12.611537753638338,100000,Diesel,Individual,Manual,Second Owner,21.5,1248.0,88.8,5.0
Hyundai,2009,12.736700896592344,214000,Petrol,Individual,Manual,Second Owner,13.9,1599.0,103.2,5.0
Hyundai,2009,12.736700896592344,214000,Diesel,Individual,Manual,Second Owner,16.8,1493.0,110.0,5.0
Maruti,2016,12.388394202324129,50000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0
Honda,2018,13.897090544956697,1000,Petrol,Individual,Automatic,First Owner,18.0,1497.0,117.6,5.0
Maruti,2017,13.527828485512494,19000,Diesel,Individual,Automatic,First Owner,28.4,1248.0,74.02,5.0
Tata,2012,11.461632170582678,265000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,70.0,5.0
Maruti,2014,12.2783933071098,80000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,5.0
Mahindra,2016,14.070152776337855,50000,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,7.0
Maruti,2010,11.918390573078392,80000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0
Hyundai,2013,12.296827008798639,50000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0
Tata,2018,12.691580461311874,100000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0
Maruti,2013,12.468436909997665,120000,Petrol,Individual,Manual,Second Owner,15.1,1196.0,73.0,5.0
Jaguar,2017,14.780591454007862,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5.0
Lexus,2019,15.454507272639919,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0
Jaguar,2017,14.978661367769956,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0
Tata,2015,13.128345449081877,110000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0
Volvo,2019,15.150511624696614,20000,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0
Toyota,2016,14.508657738524219,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0
Maruti,2013,12.323855681186558,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0
Maruti,2018,13.514405465180353,38817,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0
Honda,2016,13.217673557208654,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0
Toyota,2013,13.527828485512494,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0
Maruti,2019,13.38472764187182,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
Toyota,2017,13.345506928718539,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0
Maruti,2018,13.304684934198283,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
Hyundai,2017,13.017002861746503,56290,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0
BMW,2019,15.501909511534503,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0
BMW,2019,15.520258650202699,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0
Honda,2019,13.565766324852886,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0
Skoda,2016,13.37700559577791,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0
Volvo,2018,14.721750953984929,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0
Honda,2019,13.458835614025542,40000,Diesel,Individual,Automatic,First Owner,23.8,1498.0,78.9,5.0
Hyundai,2017,13.764217263576723,45000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0
Maruti,2010,11.982929094215963,80000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0
Hyundai,2015,12.923909999653127,135000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.01,5.0
Toyota,2015,13.641157170819497,120000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,7.0
Toyota,2013,13.017002861746503,67000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.1,5.0
Maruti,2017,13.710150042306449,50000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0
Toyota,2008,13.253391639810733,134000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0
Nissan,2011,12.449014902564246,110000,Diesel,Individual,Manual,Second Owner,23.08,1461.0,63.1,5.0
Maruti,2009,11.77528972943772,40000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0
Maruti,2013,13.180632285528304,120000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0
Volkswagen,2015,13.16158409055761,110000,Diesel,Individual,Manual,Second Owner,20.14,1498.0,88.8,5.0
Mahindra,2011,12.345830240069793,170000,Diesel,Individual,Manual,Second Owner,21.0,1461.0,64.1,5.0
Maruti,2004,11.302204433654575,80000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0
Maruti,2016,13.304684934198283,47000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0
Hyundai,2015,12.923909999653127,93000,Petrol,Individual,Manual,First Owner,19.1,1197.0,81.86,5.0
Maruti,2010,11.695247021764184,70000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0
Maruti,2014,12.676076274775909,50000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0
Ford,2015,12.584509081250419,70000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.05,5.0
Tata,2012,12.873902018105829,80000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,7.0
Ford,2016,13.217673557208654,44000,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0
Maruti,2014,12.86099861326992,25000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0
Hyundai,2016,13.592367006650065,25000,Petrol,Individual,Manual,First Owner,15.29,1591.0,121.3,5.0
Maruti,2019,13.422467969854667,10000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0
Tata,2018,14.237504968023648,50000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,7.0
Ford,2018,13.764217263576723,30000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0
Hyundai,2015,13.321214236149494,50000,Diesel,Individual,Manual,Second Owner,21.19,1396.0,88.73,5.0
Hyundai,2012,13.17115354157376,120000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0
Honda,2019,13.458835614025542,40000,Diesel,Individual,Automatic,First Owner,23.8,1498.0,78.9,5.0
Mahindra,2015,12.834681304952548,80000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
Nissan,2015,13.270783382522602,90000,Diesel,Individual,Manual,First Owner,20.45,1461.0,83.8,5.0
Maruti,2015,12.983099011217604,50000,Petrol,Individual,Manual,Second Owner,20.4,1197.0,83.11,5.0
Datsun,2020,12.765688433465597,2136,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0
Toyota,2012,13.500799813124575,250000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.0,7.0
Hyundai,2015,13.304684934198283,35000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0
Toyota,2015,13.864300722133706,120000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0
Maruti,2017,13.507625778194974,70000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0
Renault,2018,13.864300722133706,18000,Diesel,Dealer,Manual,First Owner,19.6,1461.0,108.45,5.0
Chevrolet,2016,12.948009990259552,110000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,7.0
Maruti,2017,13.592367006650065,60000,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,5.0
Toyota,2015,14.508657738524219,60000,Diesel,Individual,Automatic,First Owner,12.55,2982.0,168.5,7.0
Maruti,2016,13.304684934198283,147000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0
Toyota,2015,14.457364444136669,130000,Diesel,Individual,Automatic,First Owner,12.55,2982.0,168.5,7.0
Chevrolet,2011,13.122363377404328,99500,Diesel,Individual,Manual,Third Owner,11.5,1991.0,147.9,7.0
